,Date,Time,open,high,low,close,volume,RSI_rsi,SMA_sma,EMA_ema,MACD_macd,MACD_macd_signal,MACD_macd_hist,STOCH_slow_k,STOCH_slow_d,ADX_adx,CCI_cci,ATR_atr,BBANDS_upper_band,BBANDS_middle_band,BBANDS_lower_band
5648,2025-05-14,14:18,134.66,134.81,134.66,134.81,250357.0,52.27453,134.69779,134.72803,-0.030299191,-0.017694069,-0.012605122,72.22057,38.88724,18.43865,-26.39815,0.11574039,135.0059952,134.79573,134.58546
5649,2025-05-14,14:19,134.8147,134.89999,134.8,134.88499,273971.0,56.10157,134.72389,134.75942,-0.016509148,-0.017457085,0.00094793675,93.053024,65.73843,17.85224,56.21202,0.11461542,134.9845,134.79023,134.59595
5650,2025-05-14,14:20,134.88499,134.8889,134.64495,134.68564500000002,754831.5,49.910275999999996,134.77817,134.757635,0.060776683500000005,0.08646878350000001,-0.02569209955,58.877615,70.175735,16.9619,-3.4912850000000004,0.221574425,135.079085,134.758815,134.438545
5651,2025-05-14,14:21,134.77499,134.81,134.735,134.77499,193872.0,49.79447,134.73972,134.76503,-0.012391732,-0.015937573,0.0035458405,64.28478,73.87419,15.47926,-2.091712,0.11472918,134.94681,134.77508,134.60335
5652,2025-05-14,14:22,134.77,134.77,134.67,134.6754,248058.0,44.53692,134.73532,134.7471,-0.018706671,-0.016491392,-0.0022152783,35.82857,54.79938,14.94458,-58.72225,0.11403393,134.93896,134.7661,134.59325
5653,2025-05-14,14:23,134.675,134.705,134.63,134.63,200517.0,42.34242,134.73004,134.72368,-0.027062336,-0.018605581,-0.0084567549,22.85826,40.99054,14.80107,-95.89913,0.11124558,134.92974,134.7541,134.57847
5654,2025-05-14,14:24,134.63499,134.64,134.56,134.5963,298422.0,40.73732,134.71185,134.69821,-0.035989245,-0.022082314,-0.013906931,13.22754,23.97146,15.23958,-133.63042,0.10901388,134.92372,134.74133,134.55893
5655,2025-05-14,14:25,134.6151,134.71651,134.5075,134.6233,1209314.0,47.931905,134.760225,134.70503,0.0377010005,0.0746119105,-0.036910913,44.724292,42.789289,15.56695,-61.479549999999996,0.216604235,135.03800999999999,134.72428000000002,134.410545
5656,2025-05-14,14:26,134.6817,134.685,134.56,134.61501,926562.0,42.96335,134.71648,134.67971,-0.040192253,-0.027830266,-0.012361987,18.57261,23.6096,14.65516,-101.53766,0.11143068,134.88567,134.71891,134.55214
5657,2025-05-14,14:27,134.62,134.63,134.47,134.50011,301040.0,37.88037,134.68204,134.64379,-0.052678368,-0.032799886,-0.019878482,7.0014194,21.53423,15.22465,-171.75222,0.11490018,134.88818,134.70292,134.51766
5658,2025-05-14,14:28,134.505,134.55991,134.425,134.5101,371437.0,38.56128,134.64039,134.61705,-0.061063332,-0.038452575,-0.022610756,17.91577,14.4966,16.071555,-178.013884,0.11632895,134.87966,134.68669,134.49372
5659,2025-05-14,14:29,134.50999,134.5751,134.48109,134.56,223257.0,41.98052,134.6165,134.60564,-0.062956542,-0.043353369,-0.019603173,28.42044,17.77921,16.67183,-124.99916,0.1147347,134.86687,134.67443,134.48199
5660,2025-05-14,14:30,134.55499,135.05250675,134.5515,134.90000175,7246090.25,65.40887000000001,134.27495,134.23166750000001,1.3951085322499999,1.3736227522500002,0.021483752349999996,77.9451761225,65.53515475,34.761052500000005,51.90112,0.6789925875,136.13791750000001,133.0502025,129.96249
5661,2025-05-14,14:31,134.7,134.75999,134.66,134.685,284548.0,49.51037,134.60923,134.63661,-0.045002073,-0.045155263,0.00015319076,54.73674,47.017251,14.72183,23.48826,0.11724782,134.87009,134.67768,134.48527
5662,2025-05-14,14:32,134.685,134.735,134.66,134.715,214776.0,51.22671,134.61868,134.65229,-0.036179152,-0.043360041,0.0071808889,61.052395,57.89457,13.82945,25.28977,0.1142299,134.8678,134.67655,134.4853
5663,2025-05-14,14:33,134.71989,134.72,134.62,134.645,177102.0,47.19554,134.62409,134.65083,-0.034437722,-0.041575577,0.0071378551,47.42451,54.40455,13.076428,-10.36573,0.11321391,134.86392,134.67305,134.48218
5664,2025-05-14,14:34,134.63,135.070007,134.63,134.94,1040636.0,61.092565,134.65225,134.70866,-0.009148284,-0.035090119,0.025941835,79.84434,62.77375,14.39395,166.053099,0.13655595,134.90976,134.68617,134.46259
5665,2025-05-14,14:35,134.94,134.96250500000002,134.77,134.86615,990403.5,54.787615,134.7388,134.760435,0.06258292485000001,0.0637631635,-0.0011802410000000003,66.6495075,64.99811,15.909545000000001,94.54430500000001,0.233574995,135.04724,134.70597,134.36470500000001
5666,2025-05-14,14:36,134.77499,134.91,134.77499,134.8812,284591.0,56.82431,134.71232,134.75372,0.011373542,-0.020570982,0.031944524,70.72698,68.2572,16.75338,116.6876,0.14001877,134.93681,134.70121,134.46562
5667,2025-05-14,14:37,134.89,134.92509,134.845,134.85001,315032.0,55.30985,134.75009,134.77298,0.019566814,-0.012543423,0.032110237,65.89151,63.60625,17.89545,113.52984,0.13573838,134.95404,134.71046,134.46689
5668,2025-05-14,14:38,134.85001,134.88,134.78,134.78999,223626.0,52.41513,134.77564,134.77638,0.020975714,-0.0058395954,0.026815309,56.58726,64.40191,18.23183,70.020032,0.13318608,134.95155,134.70946,134.46738
5669,2025-05-14,14:39,134.78999,134.965,134.78349,134.9577,308128.0,58.89024,134.80428,134.81264,0.035219037,0.002372131,0.032846906,82.58854,68.35577,19.080942,122.58561,0.13663731,134.96749,134.7131,134.45871
5670,2025-05-14,14:40,134.96001,135.0700015,134.9201,135.050003,847386.5,60.099154999999996,134.829285,134.85467,0.0963236915,0.0826469665,0.013676722500000002,92.55148,80.39639,18.445465,134.958835,0.22586314,135.118552,134.73319500000002,134.347845
5671,2025-05-14,14:41,135.024994,135.048996,134.95,135.0099945,291328.0,60.26585,134.87539,134.88689,0.062505792,0.022298393,0.040207399,90.69575,89.02715,21.46409,139.34958,0.13283796,135.051442,134.7376,134.42376
5672,2025-05-14,14:42,135.0099945,135.014999,134.97,134.995,174506.0,59.43095,134.91428,134.90851,0.069028396,0.031644394,0.037384002,87.2626,90.58517,22.55334,115.26662,0.12656368,135.08517,134.75358,134.42199
5673,2025-05-14,14:43,134.99001,135.080002,134.99001,135.059998,336815.0,61.89467,134.92761,134.93881,0.078537429,0.041023001,0.037514428,96.21492,91.39109,23.93977,121.1513,0.12395173,135.12697,134.77508,134.42319
5674,2025-05-14,14:44,135.059998,135.10001,135.039993,135.070007,239010.0,62.2746,134.96043,134.96505,0.085891013,0.049996603,0.03589441,93.7504,92.40931,25.33809,119.20634,0.11938467,135.16289,134.79876,134.43464
5675,2025-05-14,14:45,135.070007,135.19000400000002,134.97,135.0728002,2309389.3333333335,62.55953333333334,134.87339,134.88240333333331,0.45227557,0.502778179,-0.05050212175,83.49543666666666,83.76499,30.80264,99.25316333333332,0.37015052,135.45195,134.62522333333334,133.79850333333334
5676,2025-05-14,14:46,135.0050049,135.12,134.99001,135.085007,359802.0,61.54563,135.00034417,134.9955,0.09060468,0.063801933,0.026802747,93.0023193,89.014633,26.29691,100.22863,0.11951975,135.21506,134.8382,134.46135
5677,2025-05-14,14:47,135.085007,135.1651,135.070007,135.123,383547.0,63.04967,135.037345,135.020998,0.096586904,0.070358927,0.026227976,92.13243,88.47531,27.13985,115.57227,0.11777497,135.23198,134.86935,134.50672
5678,2025-05-14,14:48,135.12,135.1299,135.039993,135.1114,283075.0,62.24938,135.054423,135.039079,0.099248034,0.076136749,0.023111285,86.40945,90.51473,27.51038,96.9845,0.11578424,135.23675,134.89941,134.56208
5679,2025-05-14,14:49,135.11,135.17,135.095001,135.1214,255502.0,62.68894,135.064579,135.055543,0.10099922,0.081109242,0.019889974,87.69653,88.74614,28.12859,104.77948,0.11287086,135.23966,134.92748,134.61531
5680,2025-05-14,14:50,135.1382,135.24496,135.080002,135.1550005,1180385.5,61.079045,134.982727,135.0159575,0.1343900935,0.1206030305,0.0137870615,84.51848000000001,87.987549,23.345535,118.384905,0.2071771,135.2765,134.85629999999998,134.4361
5681,2025-05-14,14:51,135.10001,135.22,135.0802,135.2151,398142.0,66.017048,135.09848,135.093768,0.10608903,0.088986031,0.017102999,98.88681,89.11777,29.17194,112.56678,0.11327118,135.27198,134.97374,134.6755
5682,2025-05-14,14:52,135.2,135.28,135.19749,135.25,557784.0,67.40174,135.11959,135.12501,0.11312826,0.093814476,0.01931378,93.95802,91.20494,30.19641,145.601,0.11107355,135.29706,135.00049057,134.70392
5683,2025-05-14,14:53,135.2551,135.28999,135.2386,135.27499,333413.0,68.39504,135.14237,135.15501,0.11934792,0.098921166,0.020426759,95.94489,96.26324,31.21006,151.34134,0.10681055,135.30362,135.03199,134.76036
5684,2025-05-14,14:54,135.2737,135.32001,135.17999,135.215,529300.0,63.40085,135.16566,135.16701,0.11807466,0.10275187,0.015322798,71.61945,87.17412,31.23409,119.9595,0.10918227,135.32508,135.04574,134.7664
5685,2025-05-14,14:55,135.2186,135.2186,135.01249675,135.065796,1033769.0,54.7923575,135.049045,135.06735,0.13603453,0.13090596,0.0051285620399999995,47.238479999999996,73.96414,24.00955,64.261431,0.20614927,135.324495,134.92542500000002,134.52636
5686,2025-05-14,14:56,135.049896,135.13,135.039993,135.080002,317906.0,53.69868,135.15588,135.12928,0.091029533,0.10025049,-0.0092209521,31.4282,41.01501,27.42879,12.48988,0.11407521,135.3056,135.06895,134.8323
5687,2025-05-14,14:57,135.070007,135.12,135.054993,135.070007,196927.0,53.071636,135.15128,135.11743,0.080779075,0.096356203,-0.015577128,28.57267,26.66609,25.72748,3.86968,0.11057001,135.29426,135.07995,134.86564
5688,2025-05-14,14:58,135.079895,135.17,135.0099945,135.1649,271467.0,58.077145,135.15611,135.12692,0.079397455,0.092964454,-0.013566999,55.68489,38.56192,24.65995,23.030935,0.11410099,135.26944,135.098695,134.92795
5689,2025-05-14,14:59,135.16499,135.1703,135.070007,135.091599,238560.0,53.34384,135.15573,135.11986,0.071562624,0.088684088,-0.017121464,30.78559,38.34772,23.67179,9.29525,0.11311492,135.26353,135.10539,134.94725
5690,2025-05-14,15:00,135.1042,135.17333333333335,134.93665816666666,135.05366533333333,2389090.6666666665,57.82694333333333,134.97721666666666,134.97878666666668,0.432500888,0.498756523,-0.0662568383,48.312689999999996,61.09297646666667,29.798183000000005,25.305580000000003,0.35529075,135.48339666666666,134.79296666666667,134.10253
5691,2025-05-14,15:01,135.014999,135.088394,134.97,134.9882,459123.0,47.34023,135.10508,135.07771,0.045827828,0.075359637,-0.029531808,5.20098,13.17844,20.86116,-107.42754,0.11262246,135.26575,135.10385,134.94195
5692,2025-05-14,15:02,134.9899,135.039993,134.92,134.94501,358064.0,44.94746,135.068412,135.051169,0.03155787,0.066599283,-0.035041414,6.25215,5.00062485,20.31895,-159.03926,0.11314908,135.27125,135.10135,134.93146
5693,2025-05-14,15:03,134.94009,134.97,134.92,134.94341,161332.0,44.8569,135.038235,135.029616,0.01989026,0.057257479,-0.037367218,5.85161,5.76824,19.81548,-168.050745,0.10863864,135.27821,135.095522,134.91283
5694,2025-05-14,15:04,134.94501,135.0,134.89999,134.935,251128.0,44.35191,135.026569,135.010693,0.0098516102,0.047776305,-0.037924695,8.33394,6.81257,18.93006,-147.087615,0.10802203,135.28426,135.088771,134.89328
5695,2025-05-14,15:05,134.94,135.14500500000003,134.91,135.09005,1257880.0,53.46428,135.01277299999998,135.01488015,0.08513510465,0.099608332,-0.014473230100000001,52.825233,41.882993,18.680555,-6.943785000000005,0.201676095,135.30586499999998,134.9778005,134.64974
5696,2025-05-14,15:06,134.9718,135.070007,134.95,135.064896,315266.0,53.50001,135.014889,135.016622,0.0087366092,0.033198381,-0.024461772,39.26106,22.21415,17.34142,-55.49383,0.10701986,135.2847,135.086495,134.88829
5697,2025-05-14,15:07,135.065002,135.3,135.060104,135.26311,655578.0,63.58642,135.025801,135.065919,0.027012893,0.031961283,-0.0049483906,86.45281,48.25377,18.60766,100.38606,0.11651121,135.30577,135.093501,134.88123
5698,2025-05-14,15:08,135.265,135.28,135.070007,135.080093,559093.0,52.30494,135.024523,135.068754,0.026424678,0.030853962,-0.004429284,45.023841,56.91257,19.78345,40.67261,0.12318837,135.30412,135.091935,134.87975
5699,2025-05-14,15:09,135.088898,135.23,135.080002,135.2001,398027.0,57.61537,135.044423,135.095024,0.035236168,0.031730404,0.0035057646,75.025749,68.83413,20.87526,59.92039,0.12510305,135.31295,135.09587,134.87879
5700,2025-05-14,15:10,135.21001,135.247505,135.14005,135.1825,982187.5,57.337585,135.0726345,135.08459299999998,0.1042378335,0.09750086499999999,0.00673696725,76.075621825,69.29769999999999,20.834474999999998,94.13308,0.203805545,135.31495,135.00636,134.69777
5701,2025-05-14,15:11,135.1651,135.23,135.14999,135.2299,209808.0,58.40393,135.095167,135.1324,0.046264204,0.035726593,0.010537611,82.47568,74.16746,22.87061,78.8048,0.1185521,135.32039,135.09986,134.87933
5702,2025-05-14,15:12,135.22501,135.2299,135.13,135.16499,391508.0,54.71394,135.11979,135.13892,0.046611147,0.037903504,0.008707643,66.24833,71.24166,23.43354,61.81113,0.11721975,135.30751,135.09561,134.88371
5703,2025-05-14,15:13,135.16,135.27,135.16,135.2211,496231.0,57.22935,135.15158,135.15535,0.050827524,0.040488308,0.010339216,80.27465,76.33289,24.31293,101.098889,0.1167041,135.29684,135.092915,134.88899
5704,2025-05-14,15:14,135.22501,135.245,135.19,135.205,272664.0,56.26371,135.17658,135.16528,0.05226755,0.042844156,0.0094233937,76.25024,74.25774,25.12951,100.62525,0.11229614,135.29519,135.092416,134.88964
5705,2025-05-14,15:15,135.205,135.24833333333333,134.9454315,135.05233166666667,2639783.0,58.99146,135.04805366666668,135.032128,0.41015042566666665,0.471258404,-0.061108295466666664,70.16191733333334,77.98772000000001,30.90290333333333,75.59254666666666,0.3503130466666667,135.45918,134.86409,134.26899666666665
5706,2025-05-14,15:16,135.205,135.25,135.19501,135.215,282843.0,56.78836,135.18681,135.1816,0.053418611,0.046553172,0.0068654386,78.74881,77.090724,26.45028,85.79092,0.10473425,135.31998,135.10742,134.89486
5707,2025-05-14,15:17,135.21001,135.21899,135.10001,135.11,354083.0,49.99843,135.19013,135.16728,0.044912964,0.04622513,-0.0013121667,52.50048,69.17414,25.29429,24.70272,0.10575238,135.32128,135.10942,134.89756
5708,2025-05-14,15:18,135.11501,135.11501,135.011795,135.065002,316353.0,47.38361,135.17512,135.14682,0.034147569,0.043809618,-0.009662049,39.74334,56.99754,23.97598,-33.091041,0.10557081,135.31553,135.10443,134.89332
5709,2025-05-14,15:19,135.065094,135.080002,135.0099945,135.061905,325480.0,47.20061,135.16422,135.12984,0.0250769,0.040063075,-0.014986174,31.97314,41.40565,22.77444,-39.42099,0.10303056,135.3148,135.10294,134.89108
5710,2025-05-14,15:20,135.065002,135.17999,134.885004,134.94670000000002,1373818.0,49.266465,135.1134175,135.065801,0.07538309600000001,0.095761207,-0.0203781145,36.319805,50.444714999999995,20.13844,-7.693904999999999,0.200207105,135.31274,135.02287,134.73299500000002
5711,2025-05-14,15:21,135.10001,135.105,134.91,134.9201,541970.0,39.92992,135.12279,135.083421,0.002842683,0.029548876,-0.026706193,2.73012,22.13109,21.28008,-93.53865,0.11072444,135.32174,135.10358,134.88542
5712,2025-05-14,15:22,134.91499,134.99001,134.88,134.985,423663.0,44.21206,135.096556,135.063737,-0.0061405971,0.022410981,-0.028551578,26.92202,20.44738,20.95188,-111.16321,0.11067274,135.31856,135.10558,134.8926
5713,2025-05-14,15:23,134.985,135.020004,134.78,134.795,462551.0,36.098362,135.051,135.0099892,-0.028265691,0.012275647,-0.040541338,3.061066,10.9044,21.46106,-162.37783,0.11991079,135.34141,135.09816,134.85491
5714,2025-05-14,15:24,134.7951,134.825,134.71001,134.7915,516738.0,35.96763,135.0050456,134.96629,-0.045556795,0.00070915844,-0.046265953,14.55313,14.84541,22.41397,-197.2741,0.11955933,135.36015,135.090985,134.82182
5715,2025-05-14,15:25,134.795,134.87249500000001,134.6413,134.839995,1414723.5,43.431745,135.007327,134.95745499999998,0.026750267000000005,0.067752514,-0.0410022455,37.80292,34.221925,20.58475,-119.221465,0.209532435,135.343545,135.00962249999998,134.67569500000002
5716,2025-05-14,15:26,134.795,134.855,134.64999,134.72,778696.0,33.12501,134.91449,134.88883,-0.073921234,-0.023723233,-0.050198001,12.51851,16.90761,24.26659,-158.39579,0.12858981,135.39985,135.06424,134.72863
5717,2025-05-14,15:27,134.72,134.7899,134.6519,134.785,310018.0,37.93457,134.88338,134.86806,-0.079814766,-0.034941539,-0.044873227,23.60874,19.92615,24.77641,-133.17537,0.129262,135.38389,135.040335,134.69678
5718,2025-05-14,15:28,134.78979,134.875,134.75,134.8499,399094.0,42.38924,134.85982,134.86443,-0.078345776,-0.043622387,-0.03472339,34.27003,23.46576,24.17052,-84.63504,0.12895758,135.38159,135.028825,134.67606
5719,2025-05-14,15:29,134.845,134.94,134.845,134.89,326889.0,45.015406,134.83628,134.86954,-0.073103161,-0.049518542,-0.023584619,40.85782,32.9122,22.89004,-50.8459,0.12653212,135.36184,135.01332,134.6648
5720,2025-05-14,15:30,134.89,135.058725,134.552495,134.887155,7908347.0,59.63293375,134.5429265,134.491815,1.3157827315,1.33071063775,-0.014927312500000005,54.814558250000005,60.3436025,35.5792325,-0.33711499999999717,0.647512045,136.2958355,133.48177,130.6677
5721,2025-05-14,15:31,134.86501,134.96001,134.845,134.923,240113.0,47.61768,134.82271,134.87871,-0.062729812,-0.055526738,-0.0072030745,52.29436,43.67002,20.90083,-32.19553,0.12460624,135.31529,134.98298,134.65066
5722,2025-05-14,15:32,134.92,134.95,134.8801,134.91,278019.0,46.8455,134.83549,134.88497,-0.056920641,-0.055805518,-0.0011151229,49.88103,46.67776,19.70378,-26.17117,0.12069869,135.29306,134.97023,134.6474
5723,2025-05-14,15:33,134.9146,134.97,134.86011,134.95869,303370.0,50.10872,134.85407,134.89971,-0.047836462,-0.054211707,0.0063752449,58.91967,53.69835,18.37182,-13.50816,0.11992691,135.25872,134.95711,134.65549
5724,2025-05-14,15:34,134.955,134.97,134.75,134.82001,462500.0,42.16794,134.8574,134.88377,-0.051237444,-0.053616855,0.0023794104,38.54026,49.11365,18.19089,-49.90846,0.12707508,135.22238,134.93786,134.65333
5725,2025-05-14,15:35,134.815,134.8499,134.57,134.654945,1390121.0,40.603165000000004,134.905645,134.86494,-0.0027200705000000013,0.0322654525,-0.034985521049999996,17.402975,38.059145,17.582405,-108.637975,0.21405232000000002,135.25032,134.91342500000002,134.57653
5726,2025-05-14,15:36,134.71001,134.73,134.60001,134.645,383699.0,34.54817,134.83962,134.80661,-0.075692526,-0.059515949,-0.016176577,10.7139,21.58479,19.37275,-142.25141,0.12879731,135.14529,134.8841,134.62291
5727,2025-05-14,15:37,134.645,134.71989,134.53999,134.57001,518654.0,31.76286,134.80852,134.75929,-0.090841807,-0.065781121,-0.025060686,6.97988,11.064666,20.61911,-157.43168,0.13244758,135.13065,134.8571,134.58355
5728,2025-05-14,15:38,134.5766,134.59,134.48,134.505,648790.0,29.53991,134.76575,134.70844,-0.10686105,-0.073997106,-0.032863941,5.10385,7.59921,22.11922,-182.1197,0.13084423,135.12549,134.8291,134.53272
5729,2025-05-14,15:39,134.5,134.61929,134.44,134.60989,476765.0,37.17989,134.73796,134.68873,-0.10982674,-0.081163032,-0.028663705,32.055047,14.71293,23.72779,-143.16503,0.1343047,135.097313,134.8065,134.51569
5730,2025-05-14,15:40,134.60001,134.66185000000002,134.465595,134.553255,1356629.5,39.382245,134.796585,134.739285,-0.044902533,0.0065553630000000015,-0.0514578965,19.80581,23.368434999999998,21.141282,-129.660268,0.215555305,135.1924115,134.8392,134.485985
5731,2025-05-14,15:41,134.58501,134.7187,134.57001,134.625,621728.0,39.022511,134.66874,134.65939,-0.1108025,-0.092166279,-0.018636222,34.90528,31.4399,25.10355,-76.17143,0.13230787,135.038565,134.7659,134.49324
5732,2025-05-14,15:42,134.62,134.655,134.575,134.58,316858.0,37.022811,134.62666,134.64351,-0.11149859,-0.096032742,-0.015465852,26.41504,29.55989,24.99405,-88.6718,0.12857172,135.010257,134.74565,134.48105
5733,2025-05-14,15:43,134.58,134.59,134.41,134.47501,577388.0,32.79928,134.58832,134.60981,-0.11914906,-0.100656,-0.01849305,11.60763,24.30932,25.96714,-134.31335,0.13224465,135.018018,134.72965,134.44129
5734,2025-05-14,15:44,134.4749,134.547,134.44099,134.5215,341901.0,36.26649,134.56849,134.59215,-0.1200763,-0.10454006,-0.015536233,19.91008,19.31092,26.87072,-110.41824,0.13037023,135.016695,134.71615,134.41561
5735,2025-05-14,15:45,134.52,134.86166,134.27666,134.80740666666665,6862221.0,48.60906333333333,134.77793,134.74721333333335,0.26242402003333337,0.35832827233333336,-0.09590516199999999,50.37574933333334,35.03569366666667,30.203376666666667,-61.56260666666666,0.37696850666666665,135.25356666666667,134.77697333333333,134.30037233333334
5736,2025-05-14,15:46,134.47501,134.476,134.31,134.44,513172.0,32.95115,134.53516,134.54298,-0.12693513,-0.11199559,-0.014939541,19.6976,21.53628,29.78647,-121.30445,0.13952305,135.021923,134.6864,134.35088
5737,2025-05-14,15:47,134.45,134.45,134.25999,134.31,495279.0,28.31545,134.51349,134.49638,-0.13883017,-0.1173625,-0.021467665,7.042617,17.24712,31.32618,-133.73064,0.14312872,135.032395,134.66265,134.29291
5738,2025-05-14,15:48,134.3,134.56,134.295,134.52499,603035.0,42.67775,134.50406,134.5021,-0.12941683,-0.11977337,-0.0096434615,44.9224,23.88754,31.34012,-77.50389,0.15183377,135.010318,134.64641,134.28249
5739,2025-05-14,15:49,134.52499,134.64999,134.49001,134.6001,499945.0,46.69546,134.50573,134.5217,-0.11457569,-0.11873383,0.0041581441,72.36218,41.4424,30.38116,-22.46851,0.15241624,134.97854,134.63191,134.28528
5740,2025-05-14,15:50,134.61,135.17999,134.61,134.970045,3395870.0,57.521185,134.687035,134.710085,-0.028440299,-0.020811385,-0.007628912499999998,72.082855,50.96456,23.529145,69.286815,0.254483495,135.17287579999999,134.76976,134.36664000000002
5741,2025-05-14,15:51,134.98,135.029999,134.88,134.955,748689.0,60.42476,134.58574,134.6801,-0.039251407,-0.09538026,0.056128853,75.54442,75.030452,30.16349,139.37194,0.1805964,135.0082717,134.63902,134.26976
5742,2025-05-14,15:52,134.955,135.10001,134.91499,135.0,1068632.0,61.86559,134.64408,134.74408,-0.0094572455,-0.078195657,0.068738411,80.43554,77.72157,30.35718,153.46843,0.18091186,135.02776,134.64352,134.25927
5743,2025-05-14,15:53,135.0,135.024994,134.9101,134.98,549421.0,60.80574,134.69502,134.79127,0.012397751,-0.060076975,0.072474726,78.26116,78.080374,30.49628,136.24597,0.17619663,135.032415,134.64458,134.25675
5744,2025-05-14,15:54,134.98,135.059998,134.89999,134.97,786154.0,60.25037,134.75002,134.82701,0.028582043,-0.042345172,0.070927215,77.1748,78.62383,30.78009,128.86943,0.17503999,135.058547,134.65208,134.24561
5745,2025-05-14,15:55,134.96001,135.247505,134.82001,135.1935515,5297896.5,61.88218,134.831235,134.893035,0.050965563,0.020370924000000002,0.0305946388,90.28132500000001,72.510728,23.41085,108.37686,0.263168955,135.258535,134.797145,134.33575000000002
5746,2025-05-14,15:56,135.029999,135.25999,134.99001,135.24181,1383608.0,69.012706,134.92022,134.94405,0.076142367,-0.0044292787,0.080571646,98.18115,86.71286,30.66774,146.25427,0.18878362,135.20451,134.69892,134.19333
5747,2025-05-14,15:57,135.245,135.33031,135.23,135.31149,1525514.0,70.8219,135.007609,135.017537,0.10404233,0.017265043,0.086777287,98.24219,93.73533,31.2503,151.44571,0.18246417,135.30331,134.73599,134.16868
5748,2025-05-14,15:58,135.31,135.375,135.25999,135.295,1727857.0,69.78334,135.08482,135.073029,0.12339979,0.038491992,0.084907795,92.82498,96.41611,31.96474,133.57366,0.17764569,135.38166,134.77549,134.16933
5749,2025-05-14,15:59,135.28999,135.395,135.2,135.34711,3587980.0,71.21921,135.12671,135.12784,0.14131644,0.059056882,0.082259562,95.78001,95.61573,32.080474,117.81483,0.17888581,135.46186,134.81236,134.16285
5750,2025-05-15,09:30,133.85249,134.5031225,133.362975,133.8287525,33793112.0,48.514722500000005,134.59153584999999,134.4264475,1.2196584925,1.3072881015000002,-0.08762955425,33.519345,67.7227325,37.33851,-126.8348825,0.77569642,136.39243,133.585885,130.779331375
5751,2025-05-15,09:31,133.87,134.27,133.61,134.19009,1419287.0,37.87615,134.91394,134.73584,-0.022777058,0.038731621,-0.061508678,32.49816,42.75939,31.87164,-130.9898,0.300684,135.56224,134.75386,133.94548
5752,2025-05-15,09:32,134.19,134.72,134.145,134.395,1428295.0,42.60921,134.84894,134.66767,-0.050902729,0.020804751,-0.07170748,43.97771,25.49196,29.66716,-54.36005,0.32027778,135.56488,134.74461,133.92434
5753,2025-05-15,09:33,134.39,134.67999,134.33,134.50999,1021530.0,45.13535,134.79783,134.63614,-0.063185413,0.0040067179,-0.067192131,50.41972,42.29853,27.62015,-38.90579,0.32240014,135.56447,134.74636,133.92825
5754,2025-05-15,09:34,134.47951,134.67,134.44,134.48,628871.0,44.584,134.73561,134.60491,-0.074481602,-0.011690946,-0.062790656,48.73912,47.71218,25.71935,-35.048755,0.31579983,135.56487,134.74428,133.92369
5755,2025-05-15,09:35,134.49001,134.545,133.632,133.80999500000001,3490286.0,35.321816,134.62429500000002,134.53563,-0.10126459700000001,-0.0026626515,-0.09860194750000001,14.72936,45.52278,21.956229999999998,-181.99880149999998,0.41766416500000003,135.5987,134.79646,133.99421999999998
5756,2025-05-15,09:36,133.8949,133.96001,133.62,133.82249,1073626.0,34.53609,134.42108,134.33564,-0.17598489,-0.063279352,-0.11270554,11.9044,25.62987,25.61551,-140.3119,0.34606307,135.65349,134.68466,133.71583
5757,2025-05-15,09:37,133.8101,133.955,133.465,133.895,1239023.0,36.35418,134.26552,134.24751,-0.20520168,-0.091663817,-0.11353786,22.28011,16.8102,26.013396,-131.43304,0.35634467,135.68054,134.66391,133.64727
5758,2025-05-15,09:38,133.89011,134.0,133.6835,133.78,972789.0,34.70774,134.091398,134.15401,-0.23492807,-0.12031667,-0.1146114,16.3213,16.83527,26.2271,-111.18097,0.35349847,135.71312,134.62666,133.5402
5759,2025-05-15,09:39,133.77499,134.020004,133.69,133.72,712132.0,33.84654,134.076953,134.067208,-0.26032687,-0.14831871,-0.11200816,13.21263,17.27135,26.35278,-99.30463,0.35182013,135.7389,134.58265,133.4264
5760,2025-05-15,09:40,133.73,133.815,133.41095,133.70715,2922963.5,34.292955,134.27696500000002,134.211245,-0.211715335,-0.0897594861,-0.12195584500000001,15.354475,20.365775,23.24157,-171.480875,0.41914872000000003,135.70496500000002,134.667625,133.63029
5761,2025-05-15,09:41,133.6967,133.83,133.4895,133.69991,880195.0,33.55652,133.94519,133.93488,-0.29024458,-0.1975987,-0.092645883,12.1714,12.50794,27.2358,-92.80805,0.3482376,135.69219,134.45636,133.22053
5762,2025-05-15,09:42,133.69,133.75,133.3911,133.42,988440.0,29.35265,133.82408,133.8319,-0.31814508,-0.22170797,-0.096437111,1.44219,8.58446,27.77865,-99.40093,0.34899934,135.665,134.37736,133.08972
5763,2025-05-15,09:43,133.42,133.67999,133.33189,133.625,893277.0,35.70558,133.72908,133.79052,-0.32002545,-0.24137147,-0.078653978,21.11552,11.57637,28.40684,-87.48301,0.34893501,135.60585,134.30961,133.013373
5764,2025-05-15,09:44,133.63499,133.7999,133.60001,133.715,750013.0,38.32751,133.70852,133.77542,-0.31067246,-0.25523167,-0.05544079,27.59891,16.71887,28.454,-63.55016,0.33828895,135.53059,134.24686,132.96313
